id,product,category,amount,sale_date,quantity,customer_id,store_location
9022,Shoes,Clothing,119.92,2023-06-13,2,62,"New York"
9023,Dresser,Furniture,762.13,2023-05-22,7,431,"Los Angeles"
9024,Bookshelf,Furniture,759.44,2023-05-28,9,318,Houston
9025,"Non-fiction Book",Books,738.09,2023-04-14,7,260,Houston
9026,"Science Book",Books,677.40,2023-05-09,6,300,"Los Angeles"
9027,"Board Game",Toys,87.31,2023-05-12,4,364,Chicago
9028,Wardrobe,Furniture,434.43,2023-04-26,9,277,"New York"
9029,"Science Book",Books,146.75,2023-02-25,1,288,Chicago
9030,Smartphone,Electronics,796.48,2023-05-29,8,78,Houston
9031,Shoes,Clothing,74.32,2023-04-07,5,324,Miami
9032,Jacket,Clothing,429.39,2023-05-27,8,218,Miami
9033,"Action Figure",Toys,867.64,2023-06-18,1,264,Chicago
9034,"History Book",Books,809.70,2023-06-06,10,479,"New York"
9035,"Coffee Table",Furniture,439.62,2023-01-12,1,430,"Los Angeles"
9036,"Art Book",Books,115.50,2023-06-29,7,94,"New York"
9037,Shoes,Clothing,297.52,2023-01-13,5,30,Miami
9038,Jacket,Clothing,274.62,2023-01-15,6,305,"Los Angeles"
9039,Doll,Toys,868.21,2023-03-26,8,175,Chicago
9040,Bed,Furniture,997.41,2023-05-09,6,362,Miami
9041,Nightstand,Furniture,595.86,2023-02-13,5,211,Miami
9042,"Board Game",Toys,563.80,2023-01-05,5,60,"Los Angeles"
9043,Tablet,Electronics,369.21,2023-06-26,9,44,"New York"
9044,"Art Book",Books,243.56,2023-03-22,6,111,Chicago
9045,Smartphone,Electronics,853.05,2023-01-16,9,34,Houston
9046,Jeans,Clothing,966.23,2023-06-20,9,151,"New York"
9047,Nightstand,Furniture,152.56,2023-06-13,1,321,Miami
9048,Smartphone,Electronics,435.53,2023-06-11,2,108,Chicago
9049,Keyboard,Electronics,396.03,2023-04-02,4,147,"Los Angeles"
9050,"Remote Control Car",Toys,81.34,2023-06-27,7,214,"New York"
9051,Nightstand,Furniture,786.48,2023-02-10,8,50,"Los Angeles"
9052,Puzzle,Toys,826.13,2023-01-10,8,367,"Los Angeles"
9053,Jeans,Clothing,382.14,2023-05-30,1,270,Houston
9054,"History Book",Books,667.71,2023-06-23,9,81,"Los Angeles"
9055,Wardrobe,Furniture,43.44,2023-05-03,3,170,Miami
9056,Nightstand,Furniture,809.40,2023-02-07,7,198,"New York"
9057,"History Book",Books,799.52,2023-05-15,4,226,"Los Angeles"
9058,"Board Game",Toys,780.61,2023-04-07,4,25,"Los Angeles"
9059,Camera,Electronics,52.17,2023-04-17,9,131,Miami
9060,"Science Book",Books,238.28,2023-06-21,1,178,Houston
9061,Speaker,Electronics,226.82,2023-02-19,7,313,"New York"
9062,Shoes,Clothing,227.79,2023-03-24,7,332,Chicago
9063,Shoes,Clothing,842.96,2023-05-02,9,102,Chicago
9064,"Science Book",Books,719.53,2023-03-11,8,379,Chicago
9065,"Action Figure",Toys,122.82,2023-01-25,4,72,Houston
9066,T-shirt,Clothing,38.97,2023-06-09,4,478,Miami
9067,Monitor,Electronics,470.41,2023-02-02,5,441,Miami
9068,Headphones,Electronics,356.95,2023-04-10,8,422,"New York"
9069,Headphones,Electronics,847.93,2023-06-10,10,430,Chicago
9070,"Coffee Table",Furniture,935.25,2023-03-10,1,155,"Los Angeles"
9071,Jeans,Clothing,661.50,2023-01-21,6,266,Miami
9072,Mouse,Electronics,746.33,2023-06-19,5,239,"New York"
9073,Shoes,Clothing,934.90,2023-06-03,5,345,"New York"
9074,Shoes,Clothing,318.08,2023-05-23,1,326,"Los Angeles"
9075,Bed,Furniture,585.15,2023-04-10,1,206,"New York"
9076,"Action Figure",Toys,835.73,2023-01-02,6,296,"Los Angeles"
9077,Smartwatch,Electronics,833.55,2023-01-31,4,113,"New York"
9078,"Science Book",Books,403.96,2023-03-15,9,481,"Los Angeles"
9079,Shoes,Clothing,162.60,2023-06-10,10,84,Miami
9080,Speaker,Electronics,452.70,2023-02-26,3,34,Houston
9081,T-shirt,Clothing,402.39,2023-04-04,4,170,Chicago
9082,"Non-fiction Book",Books,81.14,2023-04-05,4,145,"Los Angeles"
9083,"Art Book",Books,544.97,2023-05-18,2,299,Chicago
9084,T-shirt,Clothing,75.10,2023-01-07,10,318,"Los Angeles"
9085,"Art Book",Books,853.07,2023-05-20,4,103,"New York"
9086,Doll,Toys,734.67,2023-05-19,7,436,Chicago
9087,"Art Book",Books,542.77,2023-01-03,5,90,Chicago
9088,Dresser,Furniture,500.32,2023-04-04,1,437,"New York"
9089,Doll,Toys,74.97,2023-02-11,10,474,Miami
9090,Puzzle,Toys,816.38,2023-06-20,3,324,"Los Angeles"
9091,"History Book",Books,210.07,2023-06-29,4,372,Houston
9092,Camera,Electronics,664.86,2023-05-26,1,392,Houston
9093,"History Book",Books,527.50,2023-04-23,6,416,Chicago
9094,Laptop,Electronics,465.70,2023-05-19,5,485,Chicago
9095,Shoes,Clothing,415.25,2023-01-30,6,160,Miami
9096,"Non-fiction Book",Books,36.58,2023-01-06,1,79,Houston
9097,"Science Book",Books,616.27,2023-03-27,6,132,Houston
9098,"Science Book",Books,157.18,2023-03-15,6,329,Chicago
9099,"Non-fiction Book",Books,949.04,2023-06-24,10,35,"Los Angeles"
9100,Shoes,Clothing,672.40,2023-05-04,5,33,"New York"
9101,Laptop,Electronics,422.88,2023-05-18,6,238,Houston
9102,Mouse,Electronics,188.10,2023-03-13,5,435,"New York"
9103,"Board Game",Toys,365.62,2023-03-29,4,101,"New York"
9104,Jeans,Clothing,735.87,2023-01-06,10,292,"New York"
9105,Puzzle,Toys,373.05,2023-04-12,7,381,Houston
9106,"Coffee Table",Furniture,649.35,2023-06-20,8,50,"New York"
9107,Bookshelf,Furniture,556.11,2023-05-31,6,35,Houston
9108,"Science Book",Books,400.58,2023-03-03,5,224,Houston
9109,T-shirt,Clothing,723.36,2023-04-10,6,162,Miami
9110,Monitor,Electronics,362.44,2023-05-04,4,309,"New York"
9111,Jacket,Clothing,346.95,2023-06-10,5,227,Miami
9112,Shoes,Clothing,716.84,2023-06-17,6,369,"New York"
9113,"History Book",Books,461.11,2023-02-20,1,149,"Los Angeles"
9114,Tablet,Electronics,961.65,2023-01-14,6,136,Miami
9115,Jacket,Clothing,382.62,2023-04-27,1,252,"Los Angeles"
9116,"Art Book",Books,312.72,2023-06-05,4,169,Chicago
9117,"Science Book",Books,988.91,2023-02-08,1,412,Miami
9118,"Fiction Book",Books,290.73,2023-02-02,1,323,"New York"
9119,Jacket,Clothing,573.07,2023-06-01,6,491,"Los Angeles"
9120,Speaker,Electronics,770.92,2023-06-18,4,10,Miami
9121,Puzzle,Toys,667.27,2023-02-14,3,204,"Los Angeles"
9122,Dress,Clothing,889.95,2023-01-03,4,452,"Los Angeles"
9123,Tablet,Electronics,856.21,2023-05-02,9,496,Chicago
9124,"Fiction Book",Books,490.32,2023-06-28,5,240,Miami
9125,Smartphone,Electronics,761.21,2023-04-29,1,36,"Los Angeles"
9126,T-shirt,Clothing,562.85,2023-02-23,9,69,"Los Angeles"
9127,Puzzle,Toys,870.87,2023-02-08,5,301,Houston
9128,Dress,Clothing,89.83,2023-06-11,3,182,"New York"
9129,"Board Game",Toys,294.71,2023-05-29,3,345,Houston
9130,"Fiction Book",Books,531.28,2023-03-01,1,168,Chicago
9131,Bed,Furniture,164.37,2023-03-21,8,141,"Los Angeles"
9132,Desk,Furniture,318.83,2023-03-05,9,500,Chicago
9133,Doll,Toys,281.34,2023-03-12,2,189,Chicago
9134,"Science Book",Books,798.38,2023-03-06,4,452,"Los Angeles"
9135,Puzzle,Toys,498.29,2023-04-05,2,16,Houston
9136,"Action Figure",Toys,710.69,2023-02-27,5,156,"Los Angeles"
9137,Headphones,Electronics,577.64,2023-04-20,4,383,Miami
9138,Smartwatch,Electronics,81.32,2023-03-25,1,15,Miami
9139,Desk,Furniture,240.51,2023-01-08,5,171,"Los Angeles"
9140,Headphones,Electronics,389.72,2023-05-20,8,127,"New York"
9141,Puzzle,Toys,206.95,2023-06-01,6,227,Chicago
9142,Smartwatch,Electronics,393.60,2023-06-09,3,303,"Los Angeles"
9143,Shoes,Clothing,615.96,2023-04-11,10,1,"New York"
9144,Doll,Toys,904.35,2023-03-11,3,487,"New York"
9145,Keyboard,Electronics,261.96,2023-06-21,10,491,"New York"
9146,Keyboard,Electronics,55.19,2023-06-05,2,87,Chicago
9147,Jeans,Clothing,186.62,2023-06-11,10,480,"New York"
9148,Smartwatch,Electronics,15.82,2023-01-04,1,89,Houston
9149,Smartwatch,Electronics,908.43,2023-03-25,7,311,"Los Angeles"
9150,"Non-fiction Book",Books,190.09,2023-02-27,1,93,Miami
9151,"History Book",Books,592.34,2023-06-02,5,349,"New York"
9152,"History Book",Books,51.94,2023-06-04,2,77,"Los Angeles"
9153,Camera,Electronics,739.96,2023-01-29,6,216,Chicago
9154,"Science Book",Books,73.81,2023-01-01,8,485,Chicago
9155,Bed,Furniture,200.99,2023-04-24,6,415,Chicago
9156,Speaker,Electronics,496.65,2023-04-18,6,365,"New York"
9157,Shoes,Clothing,363.51,2023-06-21,7,262,Chicago
9158,Desk,Furniture,349.84,2023-03-26,4,47,Chicago
9159,T-shirt,Clothing,392.56,2023-06-22,7,95,"New York"
9160,"Board Game",Toys,684.61,2023-06-06,3,442,Chicago
9161,"Action Figure",Toys,801.40,2023-04-27,9,86,"Los Angeles"
9162,T-shirt,Clothing,63.29,2023-01-12,2,220,Miami
9163,"Non-fiction Book",Books,487.34,2023-03-09,5,493,Houston
9164,Dresser,Furniture,343.99,2023-05-11,6,396,"New York"
9165,T-shirt,Clothing,703.94,2023-03-07,8,248,"Los Angeles"
9166,Smartwatch,Electronics,837.27,2023-02-17,9,151,"New York"
9167,Bed,Furniture,266.87,2023-01-02,3,92,"New York"
9168,Bookshelf,Furniture,734.61,2023-04-07,5,360,"Los Angeles"
9169,Puzzle,Toys,4.83,2023-06-04,3,424,"Los Angeles"
9170,Dresser,Furniture,344.81,2023-04-29,3,135,Houston
9171,Sofa,Furniture,462.38,2023-04-30,10,364,Miami
9172,Puzzle,Toys,122.60,2023-03-23,10,85,"New York"
9173,Laptop,Electronics,397.52,2023-04-13,7,268,Houston
9174,Smartphone,Electronics,118.43,2023-03-19,9,373,"Los Angeles"
9175,Bed,Furniture,389.71,2023-04-24,10,26,"Los Angeles"
9176,"Table Lamp",Furniture,25.24,2023-03-12,9,115,Chicago
9177,Puzzle,Toys,850.90,2023-02-12,7,216,"Los Angeles"
9178,Mouse,Electronics,578.93,2023-02-07,4,453,Houston
9179,"Coffee Table",Furniture,886.66,2023-01-24,10,279,Miami
9180,Jacket,Clothing,991.36,2023-01-01,1,102,Miami
9181,"Board Game",Toys,862.87,2023-06-13,10,42,Chicago
9182,Bookshelf,Furniture,529.04,2023-04-25,7,57,Houston
9183,"Coffee Table",Furniture,409.90,2023-06-12,3,330,Chicago
9184,Jacket,Clothing,306.87,2023-03-08,10,259,Miami
9185,T-shirt,Clothing,616.04,2023-01-06,4,244,Chicago
9186,Doll,Toys,910.91,2023-03-27,7,389,Miami
9187,Dress,Clothing,211.62,2023-03-24,7,467,Houston
9188,"Art Book",Books,136.90,2023-05-08,2,273,"Los Angeles"
9189,"Remote Control Car",Toys,305.64,2023-01-04,2,432,Houston
9190,Headphones,Electronics,982.09,2023-05-19,9,70,"New York"
9191,"Science Book",Books,470.99,2023-05-20,5,473,"Los Angeles"
9192,Speaker,Electronics,536.39,2023-06-22,2,493,Chicago
9193,Tablet,Electronics,81.60,2023-04-14,7,214,"Los Angeles"
9194,"Remote Control Car",Toys,915.00,2023-05-14,10,320,"Los Angeles"
9195,Dress,Clothing,733.92,2023-03-18,10,175,Miami
9196,"Action Figure",Toys,455.44,2023-05-11,3,66,Miami
9197,"Action Figure",Toys,801.07,2023-04-22,8,334,"Los Angeles"
9198,Smartwatch,Electronics,208.21,2023-01-01,4,460,Chicago
9199,Shoes,Clothing,297.54,2023-05-06,6,437,Chicago
9200,"Coffee Table",Furniture,922.56,2023-02-26,8,15,Houston
9201,"Non-fiction Book",Books,691.46,2023-02-27,6,345,Miami
9202,Bed,Furniture,809.76,2023-04-15,5,336,Miami
9203,Jacket,Clothing,308.68,2023-02-19,5,191,Chicago
9204,"Fiction Book",Books,561.22,2023-02-14,6,28,Chicago
9205,Doll,Toys,111.23,2023-04-20,8,379,Houston
9206,"Board Game",Toys,815.62,2023-04-21,7,139,Chicago
9207,"Fiction Book",Books,357.14,2023-03-24,3,377,"New York"
9208,Smartwatch,Electronics,814.08,2023-01-08,8,345,"New York"
9209,"Fiction Book",Books,267.35,2023-01-19,8,107,Miami
9210,Camera,Electronics,624.95,2023-05-08,7,114,"New York"
9211,Doll,Toys,438.93,2023-03-27,1,440,"Los Angeles"
9212,Dress,Clothing,187.71,2023-03-24,8,135,"New York"
9213,"Board Game",Toys,377.79,2023-03-28,3,460,Houston
9214,Monitor,Electronics,169.54,2023-06-14,1,292,Houston
9215,"Action Figure",Toys,81.10,2023-01-02,9,494,Chicago
9216,"History Book",Books,687.17,2023-02-11,2,411,Houston
9217,T-shirt,Clothing,920.52,2023-03-08,1,154,"Los Angeles"
9218,Jacket,Clothing,79.92,2023-02-09,9,310,Chicago
9219,"Non-fiction Book",Books,151.69,2023-06-07,10,470,Miami
9220,"Remote Control Car",Toys,57.84,2023-02-24,4,381,Miami
9221,"Non-fiction Book",Books,653.35,2023-01-19,6,201,"Los Angeles"
9222,"Science Book",Books,176.30,2023-03-26,9,342,Miami
9223,"Art Book",Books,923.73,2023-01-24,9,24,Chicago
9224,"History Book",Books,774.31,2023-04-11,5,322,Miami
9225,"Table Lamp",Furniture,269.33,2023-04-19,2,83,"Los Angeles"
9226,"Art Book",Books,652.91,2023-03-01,8,265,Chicago
9227,Headphones,Electronics,598.36,2023-05-07,8,249,"Los Angeles"
9228,Mouse,Electronics,385.35,2023-02-27,5,133,Miami
9229,Headphones,Electronics,478.56,2023-01-07,8,290,Houston
9230,"Science Book",Books,184.88,2023-04-08,2,95,Chicago
9231,"Fiction Book",Books,639.86,2023-05-16,9,466,"New York"
9232,"Action Figure",Toys,75.61,2023-06-08,2,108,Chicago
9233,Laptop,Electronics,291.28,2023-06-25,1,51,Chicago
9234,Tablet,Electronics,965.57,2023-06-25,10,489,Miami
9235,"Fiction Book",Books,953.81,2023-04-19,2,447,"New York"
9236,Jacket,Clothing,35.15,2023-06-12,5,191,Houston
9237,Smartwatch,Electronics,682.88,2023-04-19,10,21,"Los Angeles"
9238,Wardrobe,Furniture,111.38,2023-01-14,1,4,Miami
9239,Jacket,Clothing,665.18,2023-03-31,6,4,Chicago
9240,"History Book",Books,213.57,2023-02-01,3,338,Houston
9241,Bookshelf,Furniture,794.04,2023-01-06,8,393,Houston
9242,"Science Book",Books,247.62,2023-06-16,9,288,"Los Angeles"
9243,"Non-fiction Book",Books,779.00,2023-06-11,2,2,Houston
9244,"Action Figure",Toys,970.32,2023-02-18,5,191,Chicago
9245,Doll,Toys,28.32,2023-02-16,3,149,Miami
9246,Desk,Furniture,139.97,2023-04-30,10,266,Miami
9247,Smartwatch,Electronics,2.39,2023-01-08,3,447,Miami
9248,Jeans,Clothing,87.68,2023-03-01,4,494,Houston
9249,"History Book",Books,842.37,2023-02-25,1,103,Miami
9250,Headphones,Electronics,199.29,2023-06-08,9,215,Houston
9251,Nightstand,Furniture,249.90,2023-02-25,8,33,Miami
9252,Jeans,Clothing,609.17,2023-06-12,7,385,Houston
9253,T-shirt,Clothing,786.99,2023-05-31,9,318,Houston
9254,Jacket,Clothing,518.24,2023-05-08,10,423,"Los Angeles"
9255,"History Book",Books,278.06,2023-03-14,2,341,Miami
9256,Desk,Furniture,128.18,2023-04-13,5,316,Houston
9257,"Action Figure",Toys,858.12,2023-01-02,5,156,"New York"
9258,Puzzle,Toys,735.45,2023-05-18,7,401,"New York"
9259,Chair,Furniture,835.19,2023-05-07,1,469,Houston
9260,Jeans,Clothing,428.56,2023-01-09,10,299,"New York"
9261,Doll,Toys,401.70,2023-02-20,3,101,"Los Angeles"
9262,Chair,Furniture,82.44,2023-06-12,3,282,"New York"
9263,"Art Book",Books,463.96,2023-05-15,4,255,Chicago
9264,Doll,Toys,271.85,2023-05-07,8,212,Miami
9265,"Science Book",Books,279.03,2023-06-27,2,279,Chicago
9266,"Fiction Book",Books,248.14,2023-01-07,5,25,Miami
9267,"Non-fiction Book",Books,245.35,2023-04-14,2,457,"New York"
9268,Keyboard,Electronics,499.64,2023-02-14,8,463,Chicago
9269,Bed,Furniture,158.70,2023-03-29,10,143,Chicago
9270,Mouse,Electronics,585.26,2023-02-17,6,35,Houston
9271,Puzzle,Toys,543.52,2023-05-18,2,351,Miami
9272,Dress,Clothing,811.35,2023-05-25,6,221,Chicago
9273,Monitor,Electronics,149.73,2023-05-18,4,280,Houston
9274,"History Book",Books,906.90,2023-05-01,7,74,Miami
9275,"Non-fiction Book",Books,367.27,2023-05-29,1,305,"New York"
9276,Camera,Electronics,841.66,2023-04-16,5,154,"Los Angeles"
9277,Jacket,Clothing,336.32,2023-02-28,7,37,Chicago
9278,Jacket,Clothing,488.79,2023-01-16,10,258,Houston
9279,Speaker,Electronics,874.04,2023-03-13,4,319,"New York"
9280,Dress,Clothing,570.25,2023-04-06,10,77,Miami
9281,Camera,Electronics,38.29,2023-04-08,6,145,Houston
9282,"Fiction Book",Books,438.99,2023-06-28,7,111,"New York"
9283,"Coffee Table",Furniture,5.15,2023-05-16,8,215,Miami
9284,Chair,Furniture,523.03,2023-02-06,5,303,Houston
9285,"Non-fiction Book",Books,36.00,2023-04-14,8,75,Chicago
9286,"Fiction Book",Books,144.75,2023-04-28,9,100,Chicago
9287,"Action Figure",Toys,555.03,2023-04-18,4,419,"Los Angeles"
9288,Shoes,Clothing,410.92,2023-01-12,1,142,"New York"
9289,"Science Book",Books,450.72,2023-04-12,5,304,Houston
9290,Jeans,Clothing,225.68,2023-01-31,2,185,"Los Angeles"
9291,Jeans,Clothing,416.26,2023-01-01,8,428,Miami
9292,Sofa,Furniture,434.53,2023-04-04,3,463,Houston
9293,Doll,Toys,586.43,2023-02-02,2,64,"Los Angeles"
9294,Doll,Toys,111.96,2023-04-27,10,285,"New York"
9295,"Board Game",Toys,660.03,2023-05-11,7,21,"Los Angeles"
9296,Bed,Furniture,295.41,2023-02-16,5,128,"New York"
9297,Dress,Clothing,615.57,2023-05-19,1,348,Chicago
9298,Nightstand,Furniture,964.33,2023-06-20,9,205,Chicago
9299,"Coffee Table",Furniture,878.28,2023-02-11,6,467,"New York"
9300,"Art Book",Books,480.20,2023-05-22,6,70,"New York"
9301,T-shirt,Clothing,991.32,2023-04-17,10,76,Houston
9302,Jeans,Clothing,697.40,2023-05-09,5,151,"New York"
9303,Sofa,Furniture,524.66,2023-05-27,5,3,Chicago
9304,"Non-fiction Book",Books,727.12,2023-01-01,9,48,"New York"
9305,"Action Figure",Toys,612.66,2023-01-06,4,234,Chicago
9306,"Art Book",Books,483.43,2023-05-28,7,389,Miami
9307,Desk,Furniture,257.09,2023-01-09,5,63,"Los Angeles"
9308,"Action Figure",Toys,461.22,2023-01-13,10,293,"New York"
9309,Jeans,Clothing,358.46,2023-04-30,3,130,Chicago
9310,"Remote Control Car",Toys,90.58,2023-04-09,5,359,"New York"
9311,"Art Book",Books,369.61,2023-02-08,10,59,Houston
9312,Bed,Furniture,207.65,2023-05-10,10,362,Houston
9313,Sofa,Furniture,530.09,2023-06-03,7,428,"Los Angeles"
9314,T-shirt,Clothing,941.84,2023-03-02,9,133,Houston
9315,Headphones,Electronics,760.06,2023-04-06,4,137,"Los Angeles"
9316,Jeans,Clothing,681.27,2023-02-10,1,375,Chicago
9317,Keyboard,Electronics,767.69,2023-03-22,10,150,Houston
9318,"Fiction Book",Books,957.19,2023-02-08,2,169,"New York"
9319,T-shirt,Clothing,127.63,2023-02-22,1,275,Chicago
9320,"Non-fiction Book",Books,682.04,2023-02-08,1,266,Chicago
9321,Smartphone,Electronics,976.80,2023-04-25,3,178,"New York"
9322,Speaker,Electronics,885.02,2023-03-29,8,220,Miami
9323,"Action Figure",Toys,113.05,2023-06-27,6,3,"Los Angeles"
9324,Bookshelf,Furniture,276.50,2023-02-07,3,201,"Los Angeles"
9325,"Science Book",Books,694.35,2023-05-07,5,497,Houston
9326,Jacket,Clothing,485.73,2023-04-10,3,413,"Los Angeles"
9327,"Art Book",Books,217.36,2023-03-25,7,475,Houston
9328,"Action Figure",Toys,743.23,2023-04-05,5,228,"New York"
9329,Doll,Toys,651.38,2023-03-28,5,399,Houston
9330,"Action Figure",Toys,409.16,2023-04-05,4,197,Houston
9331,"Non-fiction Book",Books,533.80,2023-04-21,5,274,"Los Angeles"
9332,"Board Game",Toys,506.06,2023-02-18,9,169,"New York"
9333,Doll,Toys,607.61,2023-01-20,8,125,"New York"
9334,"Science Book",Books,81.09,2023-01-01,8,397,Houston
9335,Monitor,Electronics,373.61,2023-06-12,4,99,Miami
9336,"History Book",Books,142.01,2023-06-11,1,300,Miami
9337,Desk,Furniture,411.75,2023-06-05,1,396,Houston
9338,Sofa,Furniture,211.28,2023-03-18,5,81,"Los Angeles"
9339,Sofa,Furniture,481.68,2023-04-28,9,54,"New York"
9340,Mouse,Electronics,240.62,2023-04-10,1,304,Miami
9341,T-shirt,Clothing,627.39,2023-01-01,2,348,"New York"
9342,Smartwatch,Electronics,665.11,2023-03-23,3,465,Miami
9343,Jeans,Clothing,743.67,2023-05-28,9,452,Miami
9344,"Fiction Book",Books,376.36,2023-03-28,3,483,Miami
9345,"Remote Control Car",Toys,13.59,2023-01-16,5,376,Chicago
9346,Jacket,Clothing,892.80,2023-04-02,9,407,Chicago
9347,"Remote Control Car",Toys,127.51,2023-05-25,7,377,Miami
9348,Camera,Electronics,989.05,2023-03-11,10,305,"New York"
9349,Smartphone,Electronics,22.60,2023-06-05,3,308,"Los Angeles"
9350,"Board Game",Toys,990.78,2023-02-23,6,364,"New York"
9351,Keyboard,Electronics,958.21,2023-03-10,1,478,Houston
9352,"Science Book",Books,168.91,2023-03-21,7,72,Houston
9353,"Art Book",Books,369.58,2023-01-07,1,136,"New York"
9354,Puzzle,Toys,17.15,2023-01-03,1,496,Miami
9355,"Art Book",Books,142.77,2023-01-18,1,479,Houston
9356,"Coffee Table",Furniture,733.61,2023-03-18,10,187,"New York"
9357,Nightstand,Furniture,79.53,2023-04-06,5,239,"New York"
9358,Nightstand,Furniture,126.69,2023-04-26,9,136,Miami
9359,Sofa,Furniture,338.20,2023-06-02,3,268,"New York"
9360,Jacket,Clothing,610.60,2023-01-18,7,11,"New York"
9361,Jeans,Clothing,765.65,2023-01-05,9,33,Miami
9362,Mouse,Electronics,581.49,2023-03-03,10,411,"New York"
9363,Shoes,Clothing,184.80,2023-01-20,10,286,Miami
9364,Puzzle,Toys,104.38,2023-02-10,9,192,Chicago
9365,"Coffee Table",Furniture,31.18,2023-06-14,5,318,Houston
9366,"Remote Control Car",Toys,84.88,2023-05-02,2,312,Houston
9367,"Science Book",Books,444.88,2023-04-23,8,54,"New York"
9368,Dress,Clothing,713.69,2023-05-27,10,86,"New York"
9369,"Board Game",Toys,425.91,2023-05-19,6,294,"New York"
9370,Bed,Furniture,535.87,2023-03-13,4,342,"Los Angeles"
9371,Chair,Furniture,389.71,2023-04-19,9,192,Chicago
9372,"Action Figure",Toys,215.81,2023-04-13,3,157,Miami
9373,"Action Figure",Toys,471.06,2023-05-29,8,39,"Los Angeles"
9374,Keyboard,Electronics,176.50,2023-03-30,10,111,"Los Angeles"
9375,"Art Book",Books,178.52,2023-02-13,7,342,"Los Angeles"
9376,"History Book",Books,408.89,2023-05-28,9,464,"New York"
9377,Chair,Furniture,219.59,2023-04-06,1,219,"New York"
9378,T-shirt,Clothing,594.92,2023-06-14,8,105,Houston
9379,"History Book",Books,956.74,2023-06-11,7,214,"Los Angeles"
9380,Monitor,Electronics,633.96,2023-01-26,9,331,Miami
9381,"Coffee Table",Furniture,797.64,2023-06-04,10,484,"New York"
9382,"Art Book",Books,179.69,2023-03-25,8,268,"Los Angeles"
9383,"Remote Control Car",Toys,14.30,2023-01-15,4,258,Chicago
9384,Headphones,Electronics,493.35,2023-02-17,9,212,Chicago
9385,"Science Book",Books,728.05,2023-01-03,9,212,Chicago
9386,Doll,Toys,553.10,2023-06-27,3,222,"Los Angeles"
9387,Dress,Clothing,166.26,2023-01-31,4,114,"New York"
9388,"History Book",Books,148.17,2023-04-21,7,125,"Los Angeles"
9389,Nightstand,Furniture,50.43,2023-03-16,10,188,"New York"
9390,Dresser,Furniture,60.55,2023-03-07,7,28,"Los Angeles"
9391,"History Book",Books,155.35,2023-05-06,1,496,Miami
9392,T-shirt,Clothing,452.80,2023-02-07,7,420,"New York"
9393,Camera,Electronics,999.34,2023-04-09,8,9,Miami
9394,Dress,Clothing,805.59,2023-05-23,6,151,Miami
9395,"Non-fiction Book",Books,974.76,2023-05-21,10,288,Miami
9396,Puzzle,Toys,10.70,2023-05-28,1,421,"New York"
9397,"Fiction Book",Books,365.53,2023-05-02,3,207,"New York"
9398,"Fiction Book",Books,502.17,2023-01-12,9,424,Miami
9399,Jeans,Clothing,418.88,2023-03-30,3,268,"New York"
9400,"Science Book",Books,348.97,2023-02-04,10,10,"Los Angeles"
